length,no_policy,seq,parallel,unseq,par_unseq,best_K,best_time,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,K12,K13,K14,K15,K16,K17,K18,K19,K20,K21,K22,K23,K24,K25,K26,K27,K28,K29,K30,K31,K32
1000,6e-06,1.8e-06,6.31e-05,1.7e-06,1.97e-05,1,0.0017783,0.0017783,0.0019114,0.0023802,0.0028711,0.0031331,0.0039322,0.004347,0.0049205,0.0053607,0.0058895,0.006389,0.0070452,0.0074041,0.0079083,0.0084618,0.0094416,0.0098816,0.0106569,0.0111873,0.0114062,0.011801,0.0122382,0.0128251,0.013205,0.0137173,0.0143583,0.0147853,0.0154643,0.0161965,0.0167506,0.0173451,0.0179126
10000,1.4e-06,9e-07,1.83e-05,1e-06,3.44e-05,1,0.0011033,0.0011033,0.0017972,0.0023507,0.0028282,0.003471,0.0040313,0.0043095,0.0049076,0.005304,0.0059042,0.006374,0.0067199,0.0076855,0.0078902,0.0083768,0.0089664,0.0096089,0.0101805,0.0105155,0.0112262,0.0119641,0.012158,0.0128433,0.0132336,0.0138679,0.0139246,0.0148624,0.0157643,0.0164619,0.0172169,0.0179594,0.0188097
100000,1.4e-06,1e-06,1.98e-05,1e-06,1.23e-05,1,0.0012598,0.0012598,0.0020132,0.0025531,0.0030459,0.0035094,0.0039814,0.0044248,0.0050125,0.0054915,0.0059645,0.006351,0.0067629,0.0074886,0.007832,0.0083326,0.0088296,0.0093836,0.0101593,0.0105265,0.0112412,0.0115681,0.0122103,0.0128249,0.0133757,0.0139167,0.0144416,0.0146156,0.0155872,0.0159947,0.0171371,0.0173924,0.0177552
1000000,2.8e-06,1.1e-06,2.49e-05,8e-07,1.16e-05,1,0.0019643,0.0019643,0.0024257,0.0022834,0.0028075,0.003532,0.0037941,0.004168,0.0046459,0.0053327,0.0057314,0.006349,0.0068144,0.0074806,0.008071,0.0087757,0.0091688,0.0096933,0.0103671,0.010774,0.0115545,0.0121155,0.0124394,0.0127617,0.013425,0.0139132,0.0145763,0.0150969,0.0158053,0.0161465,0.0166714,0.0171109,0.017415
1000,5.5e-06,9e-07,6.27e-05,9e-07,1.82e-05,1,0.0018196,0.0018196,0.0019673,0.0025439,0.0028644,0.0033083,0.0038732,0.0042681,0.0048206,0.0053236,0.0056863,0.0062108,0.006918,0.0074932,0.0080876,0.0087347,0.0093692,0.0101251,0.0108555,0.0112911,0.0115366,0.0124142,0.0125223,0.0128748,0.0129508,0.0133794,0.0139029,0.0143347,0.0149652,0.0158131,0.0167872,0.0176712,0.0175281
10000,1.3e-06,1e-06,1.76e-05,9e-07,1.44e-05,1,0.0011404,0.0011404,0.0018009,0.0022757,0.0027453,0.0032362,0.0038516,0.0042109,0.0047281,0.0051877,0.0055772,0.0059207,0.0066964,0.0070202,0.0076473,0.0082919,0.0088081,0.0093402,0.0100654,0.0104819,0.0109896,0.0115533,0.0121471,0.0122473,0.0128703,0.0134685,0.0138992,0.014674,0.0152061,0.0156974,0.0163657,0.016757,0.0170111
100000,7e-07,4e-07,1.76e-05,4e-07,2.08e-05,1,0.0010364,0.0010364,0.0017722,0.0022226,0.0027641,0.0032353,0.0037272,0.0042811,0.0047231,0.0052568,0.0057536,0.0062456,0.0067307,0.0073982,0.0080827,0.0084729,0.0090079,0.009589,0.010095,0.0109484,0.0110675,0.0119384,0.0121812,0.0127169,0.0130847,0.0135497,0.0139264,0.0146313,0.0158552,0.0161152,0.0170684,0.0177999,0.0174433
1000000,1.4e-06,4e-07,2.18e-05,4e-07,1.06e-05,1,0.0016052,0.0016052,0.0021501,0.0026463,0.0029593,0.0034496,0.0037143,0.004139,0.0046088,0.0051302,0.0054605,0.0060801,0.0065468,0.0073656,0.0078284,0.0085547,0.0089609,0.0095031,0.0096407,0.0104653,0.0108904,0.0112749,0.0117009,0.012263,0.0127343,0.0132974,0.0139628,0.0145793,0.0148203,0.0155382,0.0159222,0.0171675,0.0172023
1000,6.1e-06,2.1e-06,6.64e-05,2.1e-06,1.9e-05,2,0.0019874,0.0020723,0.0019874,0.0022547,0.0028193,0.0035063,0.0038454,0.0042442,0.0047105,0.005349,0.0057803,0.0064608,0.007006,0.007591,0.0080552,0.0087588,0.0095161,0.0098689,0.0105804,0.0108647,0.0112794,0.0116592,0.012371,0.0129293,0.0134662,0.0138012,0.0146372,0.0151481,0.0154603,0.0157691,0.0165807,0.0167745,0.0172716
10000,1.3e-06,1e-06,1.84e-05,9e-07,1.6e-05,1,0.0011198,0.0011198,0.0016916,0.002256,0.0027373,0.0032503,0.0038087,0.0044832,0.0048573,0.0052684,0.0058159,0.0062966,0.0067729,0.0073449,0.0076873,0.0085372,0.0091821,0.0093117,0.0100929,0.0103089,0.010975,0.0115618,0.0123524,0.0125559,0.0131098,0.014005,0.0150251,0.0152689,0.0153963,0.0161072,0.0160053,0.0166954,0.0175367
100000,8e-07,6e-07,1.93e-05,4e-07,1.99e-05,1,0.0011543,0.0011543,0.0018151,0.0025437,0.0030346,0.0034126,0.004023,0.0046041,0.0049933,0.0054782,0.0061059,0.0064094,0.0067318,0.0073997,0.0077974,0.0084312,0.0089939,0.0093329,0.0105357,0.0109248,0.0113568,0.0119719,0.0124638,0.012869,0.0132298,0.0134711,0.0141603,0.0149028,0.0154676,0.0155256,0.0164113,0.0170036,0.0171256
1000000,3.7e-06,1.3e-06,2.35e-05,1.4e-06,1.11e-05,2,0.0019989,0.0022266,0.0019989,0.0025127,0.0028598,0.0031712,0.0037088,0.0041955,0.0046136,0.0050704,0.0057154,0.006019,0.0065138,0.0071851,0.0079845,0.0083676,0.0094182,0.0099001,0.010364,0.0107164,0.011374,0.0117502,0.0120819,0.0124526,0.0127133,0.0133815,0.0142477,0.0148621,0.0153511,0.0163765,0.0170096,0.0175459,0.017611
1000,5.7e-06,9e-07,6.12e-05,9e-07,1.8e-05,1,0.0019411,0.0019411,0.0019821,0.0023196,0.00276,0.0032469,0.0036697,0.0041788,0.0047397,0.0050269,0.0058624,0.0062215,0.0068134,0.0076216,0.0083808,0.008748,0.0094612,0.010128,0.010502,0.0110138,0.0114956,0.0117417,0.0120258,0.0122918,0.0127905,0.0133546,0.0140004,0.0147786,0.0153632,0.0158018,0.0164272,0.017056,0.0168215
10000,1.7e-06,1.5e-06,1.83e-05,1.5e-06,2.22e-05,1,0.0010988,0.0010988,0.0017473,0.0021999,0.0027824,0.0033253,0.0037998,0.0042401,0.0048828,0.005391,0.0057962,0.0061907,0.0067086,0.0070551,0.0077479,0.0081645,0.0087998,0.0093088,0.0099535,0.010494,0.0108502,0.0111796,0.0118409,0.0124076,0.013042,0.0132759,0.0138076,0.0143081,0.0150884,0.0151003,0.0157729,0.0168684,0.0169661
100000,6e-07,4e-07,1.83e-05,4e-07,1.69e-05,1,0.0010703,0.0010703,0.0017257,0.0021932,0.0027902,0.0033347,0.0037842,0.0041183,0.0049374,0.0052251,0.0055827,0.0062697,0.0067851,0.0070492,0.0077521,0.0083889,0.0090912,0.009357,0.00966,0.0102118,0.0107255,0.0112878,0.012067,0.0121508,0.0128704,0.0131638,0.0138134,0.0145733,0.0151676,0.0157617,0.0162607,0.016879,0.0172456
1000000,4.2e-06,2.6e-06,2.1e-05,2.5e-06,2.22e-05,1,0.0016422,0.0016422,0.0023109,0.0025576,0.0029933,0.0032776,0.0036959,0.0040723,0.004555,0.0051155,0.0054269,0.0059144,0.0064109,0.0070927,0.0078458,0.0090047,0.0105139,0.0115589,0.0122552,0.0131769,0.0131504,0.0125919,0.0121439,0.0125654,0.0131634,0.0129458,0.0138834,0.0147747,0.0156593,0.0160719,0.0166017,0.0169134,0.0169675
1000,5.5e-06,9e-07,6.4e-05,8e-07,1.81e-05,2,0.0018486,0.0019647,0.0018486,0.0024186,0.0028749,0.0034599,0.003785,0.0042723,0.0047319,0.0053953,0.0060516,0.0064155,0.0071753,0.0078692,0.0083005,0.0090784,0.0098577,0.0103104,0.0109597,0.0115281,0.0117993,0.0117696,0.0120667,0.0126209,0.0132881,0.0138523,0.0141778,0.0149006,0.0155741,0.0158158,0.0159687,0.0165209,0.0170751
10000,7e-07,4e-07,1.74e-05,4e-07,1.39e-05,1,0.0010498,0.0010498,0.0016909,0.0022745,0.0027925,0.0033561,0.0038149,0.0043942,0.0050326,0.0054538,0.005813,0.006357,0.0068444,0.0075209,0.0080196,0.0084378,0.0089369,0.0096022,0.0101599,0.0105493,0.0115212,0.0120305,0.0125508,0.0130434,0.013303,0.0137737,0.0144382,0.0152005,0.0157787,0.0160433,0.01659,0.0169207,0.0175478
100000,9e-07,4e-07,1.85e-05,4e-07,1.39e-05,1,0.0010583,0.0010583,0.001759,0.0023454,0.0029398,0.003293,0.0038995,0.0044051,0.0049939,0.0050986,0.0057222,0.0061568,0.0068148,0.0073683,0.0077612,0.008421,0.0090675,0.0098708,0.0103127,0.0108103,0.0113536,0.012044,0.012492,0.0130964,0.0138917,0.01423,0.0149195,0.01516,0.0152027,0.0155791,0.0159882,0.0165807,0.0173677
1000000,3.9e-06,1.8e-06,2.41e-05,1.7e-06,1.17e-05,1,0.0016231,0.0016231,0.0020504,0.0025321,0.0029247,0.0032813,0.0037057,0.0039927,0.0045284,0.0050098,0.0056519,0.0061646,0.006758,0.0076882,0.0081118,0.0087719,0.0095119,0.0101428,0.0108058,0.0111443,0.0116924,0.012175,0.0125534,0.0130525,0.0137833,0.0143447,0.0145248,0.0146458,0.0155549,0.0163392,0.0164651,0.0169088,0.0175885
1000,4.5e-06,5e-07,5.85e-05,4e-07,1.03e-05,1,0.0015934,0.0015934,0.0018669,0.0026473,0.0029213,0.0032206,0.0036542,0.0041442,0.0046914,0.0051422,0.0055968,0.006165,0.0064541,0.0072339,0.0076949,0.0085093,0.0091847,0.0100237,0.010332,0.0109979,0.0115611,0.0119999,0.0120691,0.0124172,0.0133211,0.0138116,0.0144173,0.0142474,0.0147671,0.0151122,0.0156506,0.0162249,0.0173787
10000,8e-07,5e-07,1.85e-05,4e-07,1.39e-05,1,0.001102,0.001102,0.0017059,0.002237,0.002741,0.0034312,0.003892,0.0043147,0.0048098,0.0053454,0.0058849,0.0061596,0.0067888,0.0071033,0.0078816,0.0083293,0.0087324,0.0094355,0.0098684,0.0104883,0.0107567,0.0112894,0.0115862,0.0126236,0.0130074,0.0133141,0.0141204,0.0144736,0.0148425,0.0157042,0.0158325,0.0167436,0.0171282
100000,7e-07,4e-07,2.08e-05,4e-07,2.05e-05,1,0.0011057,0.0011057,0.0016906,0.0023638,0.0028158,0.0032347,0.0038342,0.0043942,0.0048416,0.005239,0.0056288,0.0063051,0.0066834,0.0072218,0.0077924,0.0083093,0.0088491,0.0093595,0.010046,0.0106904,0.011168,0.0116508,0.012073,0.0126167,0.0130119,0.0136532,0.014176,0.0145348,0.0152289,0.0161915,0.0158984,0.0163547,0.0172233
1000000,2e-06,4e-07,2.13e-05,4e-07,1.02e-05,1,0.0016943,0.0016943,0.0022039,0.0024794,0.0029875,0.0030427,0.0035388,0.0040841,0.0046618,0.0051189,0.0054895,0.0059588,0.0063946,0.0071304,0.0076861,0.0084149,0.00898,0.0099296,0.0102626,0.0107635,0.0113018,0.0116523,0.0118711,0.0123408,0.0129644,0.0136441,0.0144816,0.0149193,0.0154192,0.0154573,0.0159164,0.0163377,0.0166386
1000,4.6e-06,5e-07,6.27e-05,5e-07,1.74e-05,2,0.0018379,0.0021387,0.0018379,0.0023677,0.0030121,0.0033899,0.0039695,0.0043851,0.0049871,0.0055954,0.0059627,0.0065331,0.0071038,0.0076718,0.0082562,0.0088273,0.0094396,0.0100686,0.0107301,0.0110526,0.0115502,0.0120914,0.0126035,0.013139,0.0140401,0.0138649,0.0140683,0.014155,0.0147713,0.0154146,0.0159461,0.0167382,0.0173163
10000,2.3e-06,1.9e-06,1.96e-05,1.9e-06,1.83e-05,1,0.0010526,0.0010526,0.0017654,0.0022108,0.0028388,0.003348,0.0038991,0.0045941,0.0051049,0.005444,0.0059591,0.0063237,0.0068704,0.0074792,0.0080233,0.0083021,0.0088468,0.0094457,0.0102136,0.0112091,0.0116044,0.0120832,0.0126329,0.0129878,0.013649,0.0141083,0.0147948,0.0154917,0.016108,0.0169112,0.01734,0.0180193,0.0185782
100000,2.4e-06,2e-06,2.09e-05,1.9e-06,2.54e-05,1,0.0011911,0.0011911,0.001835,0.0024362,0.0031535,0.0034483,0.0040604,0.0047655,0.0051231,0.0056405,0.0060468,0.0065255,0.0069945,0.0074834,0.0079459,0.0088372,0.0093972,0.010106,0.0109646,0.0112814,0.0118188,0.0123325,0.0130231,0.0135103,0.0138076,0.0141305,0.0145546,0.0160923,0.01875,0.0206056,0.019531,0.0173132,0.016627
1000000,4.4e-06,2.4e-06,1.98e-05,2e-06,1.19e-05,1,0.0014293,0.0014293,0.0018186,0.002149,0.0025023,0.003058,0.003471,0.0040475,0.0043939,0.0049913,0.0057362,0.0061763,0.0068442,0.0075772,0.0083607,0.0091562,0.0099166,0.0102491,0.0112249,0.0120214,0.0119911,0.0123045,0.0126579,0.0131238,0.0136988,0.0139341,0.0142392,0.0147293,0.0152178,0.0163129,0.0166549,0.0179424,0.0182523
1000,5.2e-06,1e-06,6.12e-05,9e-07,1.8e-05,2,0.0020666,0.0021712,0.0020666,0.0026478,0.0028973,0.0033095,0.0037966,0.0041579,0.0047254,0.0052089,0.0055786,0.005915,0.0066413,0.0071234,0.0079027,0.008638,0.0091472,0.0099097,0.0105425,0.0109676,0.0112799,0.0116266,0.0121697,0.0123448,0.013073,0.0135799,0.0140491,0.0144275,0.0157192,0.0166642,0.0173067,0.0179627,0.0182223
10000,2.3e-06,1.9e-06,2.04e-05,1.8e-06,2.39e-05,1,0.0011091,0.0011091,0.0017731,0.0023428,0.0028494,0.0034075,0.0040415,0.0044051,0.0049832,0.0055891,0.0058506,0.0063005,0.0069228,0.0073647,0.0078397,0.0086917,0.0089924,0.0095255,0.0101513,0.0104888,0.0109729,0.0116872,0.0120806,0.0122267,0.0136611,0.0138134,0.0140976,0.0146351,0.0157898,0.0163496,0.016389,0.0168715,0.0170991
100000,8e-07,5e-07,1.81e-05,4e-07,2.59e-05,1,0.001092,0.001092,0.0017302,0.0023519,0.0028019,0.0033665,0.0039064,0.0045066,0.0048899,0.0054574,0.005875,0.0063162,0.0070963,0.0074305,0.0080439,0.0087185,0.0090602,0.0095625,0.0101839,0.0108109,0.0113533,0.0115434,0.0118201,0.0123688,0.0129799,0.0134897,0.0137199,0.0144552,0.0150413,0.0151375,0.0156367,0.0161362,0.0168661
1000000,2.3e-06,5e-07,2.21e-05,4e-07,1.32e-05,1,0.0019454,0.0019454,0.0020193,0.0025522,0.0026702,0.0030793,0.0034874,0.0039807,0.0044996,0.0049973,0.0053582,0.0059831,0.0066662,0.0070993,0.0079159,0.0084744,0.0091731,0.0100388,0.0104644,0.0109424,0.011666,0.0120361,0.0122956,0.0129299,0.0135657,0.0135829,0.0138133,0.0143284,0.0146042,0.0154062,0.0161802,0.0165227,0.0171483
1000,5.2e-06,4e-07,6.52e-05,4e-07,1.95e-05,1,0.0019869,0.0019869,0.0021349,0.002552,0.003042,0.0035374,0.003869,0.0044023,0.0050107,0.005417,0.0058671,0.0066285,0.007196,0.0078706,0.0084719,0.0092979,0.0095856,0.0100769,0.0104775,0.0104938,0.011386,0.0113676,0.0121947,0.0129088,0.0133323,0.0138967,0.0143101,0.014679,0.0152076,0.0161275,0.0170594,0.0172686,0.0177777
10000,7e-07,5e-07,1.77e-05,4e-07,9.75e-05,1,0.0010836,0.0010836,0.0017548,0.002447,0.0027906,0.0033114,0.0038826,0.0045325,0.005043,0.0055923,0.006001,0.0063724,0.0070203,0.0075263,0.0082213,0.0087385,0.0091233,0.009863,0.0105383,0.0106493,0.0110458,0.0119331,0.0123166,0.0127557,0.0132216,0.0142786,0.0146373,0.0155414,0.0157413,0.0161525,0.0167538,0.016803,0.0174747
100000,1.8e-06,1.1e-06,2.07e-05,9e-07,2.89e-05,1,0.0011858,0.0011858,0.0017871,0.002403,0.0028284,0.0035038,0.0040045,0.0045302,0.0050445,0.0055367,0.00596,0.0065505,0.0070028,0.0077233,0.0082103,0.0087272,0.0092549,0.0095294,0.0100335,0.0105941,0.0112234,0.0115739,0.0120835,0.0123197,0.012946,0.0139376,0.0147465,0.0151313,0.0151444,0.0160795,0.0169826,0.0172456,0.0173502
1000000,3.1e-06,9e-07,2.13e-05,9e-07,1.09e-05,2,0.0020011,0.002263,0.0020011,0.0025795,0.0029081,0.0032851,0.0037005,0.0046027,0.0048261,0.0052586,0.0056944,0.0063519,0.0070933,0.0075965,0.0084035,0.0092755,0.0096445,0.010328,0.010944,0.0112851,0.0115086,0.0119526,0.0124182,0.0129408,0.0133649,0.0138782,0.0144625,0.015078,0.0157944,0.0167422,0.0170224,0.0175542,0.0176928
1000,5.4e-06,9e-07,5.91e-05,9e-07,1.98e-05,1,0.0016486,0.0016486,0.0021151,0.0025827,0.0028112,0.0032474,0.0037512,0.0041511,0.0046895,0.0051678,0.0054827,0.0062418,0.0066975,0.0070721,0.0077112,0.0081951,0.0090586,0.0092214,0.0099392,0.010725,0.0113024,0.0114738,0.0119954,0.0124185,0.012767,0.0134538,0.0138774,0.0142785,0.0150011,0.0156899,0.0164257,0.0170141,0.0171385
10000,2.6e-06,2.2e-06,2.04e-05,2.3e-06,1.62e-05,1,0.0010783,0.0010783,0.0017428,0.0022602,0.0028141,0.0032296,0.0037194,0.0043129,0.004852,0.0052071,0.005484,0.0061601,0.0066387,0.0070216,0.0076579,0.0081741,0.0088877,0.0092709,0.0099401,0.0105555,0.011106,0.011756,0.0121931,0.0126962,0.0130727,0.0136116,0.0137569,0.0144601,0.0147574,0.015525,0.0156238,0.0167442,0.0172664
100000,2.2e-06,1.9e-06,2.05e-05,1.9e-06,1.54e-05,1,0.001139,0.001139,0.0016859,0.0021864,0.0028054,0.0033209,0.0037453,0.0043808,0.0049852,0.0053269,0.0058924,0.0063546,0.0068497,0.0074004,0.0077768,0.0085616,0.008832,0.0094338,0.0099123,0.0103962,0.0109962,0.0111654,0.0118087,0.0125554,0.0128562,0.0137593,0.0143454,0.0149909,0.0154155,0.01565,0.0161027,0.0167439,0.0175491
1000000,4.3e-06,2.2e-06,2.4e-05,2.2e-06,1.23e-05,1,0.0017561,0.0017561,0.0021245,0.0024638,0.0030738,0.0033741,0.0036816,0.0041456,0.0047349,0.0051269,0.0056763,0.0062089,0.0066902,0.0073418,0.007766,0.0087223,0.0092524,0.0098608,0.0103674,0.0107065,0.0113553,0.0116431,0.0123142,0.012434,0.0131509,0.0135965,0.0142864,0.0147331,0.0154437,0.0160205,0.0160798,0.0168471,0.0172977
1000,5.3e-06,4e-07,6.6e-05,4e-07,1.85e-05,1,0.001769,0.001769,0.0020139,0.0024203,0.0030197,0.0033609,0.0038877,0.0042376,0.0047671,0.0053174,0.0058517,0.0062676,0.0068349,0.0074566,0.0083675,0.0087173,0.0094075,0.0099331,0.0106521,0.0111158,0.0117842,0.0116468,0.0119591,0.0122433,0.0125944,0.0134108,0.0139687,0.0144581,0.0151959,0.015945,0.0164783,0.0168484,0.0175686
10000,7e-07,4e-07,1.87e-05,4e-07,1.89e-05,1,0.0011228,0.0011228,0.0017041,0.0022466,0.0028912,0.0032953,0.003749,0.0042257,0.0048211,0.0053645,0.0059913,0.0062419,0.0069192,0.0075695,0.0078586,0.008536,0.0089893,0.0096196,0.0102266,0.0104707,0.0112862,0.0118835,0.012296,0.0125176,0.0132063,0.0137038,0.0141098,0.014493,0.014982,0.0156049,0.0162769,0.0167599,0.0176138
100000,6e-07,4e-07,1.83e-05,4e-07,1.41e-05,1,0.0011501,0.0011501,0.0018773,0.0024002,0.0028454,0.0032967,0.0039354,0.0044583,0.0048469,0.0053992,0.0057629,0.0061794,0.0066401,0.0073684,0.008226,0.0084841,0.0092412,0.0097835,0.0105779,0.0113503,0.0118469,0.0123912,0.0130387,0.013748,0.013885,0.0139727,0.0144433,0.0145316,0.0150526,0.0153845,0.0167315,0.0172323,0.0179332
1000000,1.6e-06,5e-07,2.2e-05,4e-07,1.08e-05,1,0.0019481,0.0019481,0.002365,0.0025234,0.0030032,0.003492,0.0038837,0.0042105,0.0047951,0.00514,0.0059223,0.0063869,0.0068328,0.0075989,0.0083703,0.0087131,0.0096694,0.0100821,0.0108241,0.0112513,0.0115748,0.0120385,0.0124672,0.0127364,0.0134906,0.0139566,0.014344,0.0146807,0.0152873,0.0160664,0.0165234,0.0173617,0.0178006
1000,5.4e-06,9e-07,6.28e-05,9e-07,1.81e-05,2,0.0020116,0.0023017,0.0020116,0.0023903,0.0027963,0.0033776,0.0036735,0.0040961,0.0048369,0.0052722,0.0056394,0.0063175,0.0067324,0.0073251,0.0078409,0.0085608,0.0091893,0.0096856,0.0103239,0.0108376,0.0111718,0.0115001,0.0119158,0.0124572,0.0127612,0.0136654,0.0143823,0.014596,0.0150702,0.0155244,0.016054,0.016758,0.017225
10000,7e-07,5e-07,1.79e-05,4e-07,2.8e-05,1,0.0010966,0.0010966,0.0016406,0.0022823,0.002807,0.0032647,0.0038451,0.0043626,0.0048831,0.0054392,0.005845,0.0063117,0.0070305,0.0075674,0.0079826,0.0085187,0.0088682,0.0096665,0.0101159,0.0108416,0.0113021,0.0116767,0.0121484,0.0124376,0.0131262,0.0134653,0.0144668,0.0155796,0.0154532,0.0156952,0.0161951,0.0167365,0.0172354
100000,1.3e-06,1e-06,1.92e-05,9e-07,3.15e-05,1,0.001105,0.001105,0.0017092,0.0022307,0.0027007,0.0033518,0.0038859,0.0044044,0.0048817,0.0052206,0.0058152,0.0061354,0.0067596,0.007271,0.0078716,0.0084043,0.009031,0.0095746,0.0102055,0.0105157,0.0109396,0.0113812,0.0120787,0.0123749,0.0128329,0.0135698,0.013991,0.0142869,0.0150388,0.0155069,0.0162476,0.0164781,0.0170668
1000000,2.3e-06,1.5e-06,2.33e-05,1.4e-06,1.15e-05,1,0.0020442,0.0020442,0.0020882,0.0025427,0.0030793,0.0033665,0.003832,0.0040184,0.0046891,0.0050509,0.005562,0.0062111,0.0067591,0.0072082,0.0077551,0.0083182,0.0091206,0.0095742,0.0104508,0.0107239,0.0112707,0.0115697,0.0119611,0.012962,0.0128947,0.0135916,0.0140154,0.0145272,0.0152118,0.0154254,0.0163549,0.0169322,0.0174818
1000,7.5e-06,2.1e-06,6.21e-05,2.1e-06,1.81e-05,1,0.001686,0.001686,0.0019445,0.002597,0.0030162,0.0033909,0.00383,0.0043253,0.0049422,0.0052396,0.0058646,0.0062947,0.006764,0.0074474,0.008011,0.0089028,0.0093739,0.0096393,0.0101574,0.0106179,0.0112201,0.0117006,0.0121069,0.0131696,0.0135393,0.0139292,0.014449,0.0152855,0.0153235,0.0157582,0.0165293,0.0170897,0.017623
10000,1.7e-06,1.4e-06,1.9e-05,1.5e-06,1.57e-05,1,0.0010613,0.0010613,0.0017838,0.0022369,0.002929,0.0034149,0.0038679,0.0043723,0.0048766,0.0052863,0.0058024,0.0065168,0.0068822,0.007351,0.0078571,0.0085171,0.0092729,0.0099986,0.0104813,0.0109981,0.0113066,0.012061,0.0122505,0.0132013,0.0135873,0.0138608,0.0148104,0.0153556,0.0159076,0.0166449,0.0165674,0.0172048,0.0178985
100000,8e-07,5e-07,1.83e-05,5e-07,2.49e-05,1,0.0011123,0.0011123,0.0017753,0.0022799,0.002918,0.0033611,0.0040457,0.0045291,0.0049222,0.0056171,0.0060108,0.0065406,0.0070028,0.0072616,0.0080847,0.0087796,0.0091715,0.0097456,0.010331,0.0107387,0.0115822,0.0119147,0.0126116,0.0130748,0.0134483,0.0138968,0.0145777,0.0146329,0.0153881,0.0158708,0.0164556,0.017121,0.0179562
1000000,2.2e-06,5e-07,1.97e-05,4e-07,3.73e-05,1,0.0017384,0.0017384,0.002257,0.0025443,0.0030997,0.0035162,0.0038676,0.0042261,0.0046481,0.0052401,0.0057289,0.0062312,0.0069348,0.0074491,0.008023,0.0086777,0.0096052,0.0102084,0.0109558,0.0112001,0.0117168,0.0116998,0.0122921,0.0126705,0.0135537,0.0139787,0.0143062,0.0149033,0.0156904,0.0158203,0.0164621,0.0171444,0.0174687
1000,4.5e-06,5e-07,6.45e-05,4e-07,1.82e-05,2,0.0019577,0.0023042,0.0019577,0.0026098,0.0028002,0.0031788,0.0036158,0.0043142,0.0047095,0.0051402,0.0056047,0.0059589,0.0067179,0.0071845,0.0079458,0.0087254,0.0091693,0.009982,0.0104632,0.0110696,0.0113997,0.0117089,0.0120916,0.0124694,0.0129199,0.0134607,0.0140071,0.0146309,0.0152051,0.0160922,0.0161691,0.0169608,0.0177675
10000,4.1e-06,3.6e-06,3.02e-05,3.6e-06,1.99e-05,1,0.001193,0.001193,0.001787,0.002248,0.0027338,0.0032411,0.0039684,0.0045511,0.0048487,0.005418,0.0058995,0.006346,0.0069937,0.0074198,0.0080173,0.0084722,0.0093041,0.0099388,0.0101922,0.0107423,0.0111706,0.0116475,0.0118805,0.0125209,0.0129664,0.0138631,0.0142791,0.0149191,0.015111,0.0151872,0.0157715,0.0166434,0.0170691
100000,1.8e-06,1.4e-06,1.95e-05,1.4e-06,2.06e-05,1,0.0010971,0.0010971,0.0017394,0.0022935,0.002729,0.0032296,0.0037765,0.0043086,0.0049234,0.0052283,0.0057749,0.0063178,0.0066848,0.0072736,0.0078301,0.0083803,0.0087948,0.0093051,0.0100111,0.0105476,0.011007,0.0116649,0.0117984,0.0124462,0.0132524,0.0138914,0.0143295,0.0146504,0.0150091,0.0155203,0.0160481,0.0166405,0.0174828
1000000,3.1e-06,9e-07,2.64e-05,1e-06,1.07e-05,1,0.0018018,0.0018018,0.002031,0.0023494,0.002737,0.0032084,0.0036649,0.0041971,0.0046379,0.0048929,0.0053877,0.0060137,0.006492,0.0073583,0.007966,0.0087944,0.0092363,0.0097278,0.0103282,0.0106203,0.0113857,0.0114975,0.0121653,0.0126098,0.0131822,0.013822,0.0142927,0.0153955,0.0159848,0.0161651,0.0170906,0.0180866,0.0179848
1000,6.3e-06,1.8e-06,6.37e-05,1.9e-06,2.12e-05,1,0.001735,0.001735,0.0018393,0.0023874,0.0029981,0.0035105,0.0040351,0.0044253,0.0050989,0.0054858,0.0059251,0.0066354,0.0071766,0.0078731,0.0083952,0.0092458,0.0096566,0.0104262,0.010722,0.0110388,0.0117849,0.0115989,0.0122731,0.0127032,0.0130937,0.0138371,0.0142343,0.0148149,0.01528,0.0157587,0.0166008,0.017269,0.0177411
10000,7e-07,5e-07,2.02e-05,4e-07,1.39e-05,1,0.0011255,0.0011255,0.0017472,0.0024139,0.002932,0.0034973,0.0038532,0.0044284,0.0050338,0.0055409,0.0058907,0.0062834,0.0069867,0.0075569,0.0081133,0.0086804,0.0093884,0.0096357,0.0104472,0.0108955,0.011766,0.0121167,0.0126788,0.0133286,0.0136481,0.0139915,0.014486,0.0143932,0.0148732,0.015692,0.016292,0.0172169,0.0182134
100000,8e-07,5e-07,1.91e-05,4e-07,1.4e-05,1,0.001132,0.001132,0.0017582,0.0023445,0.0028886,0.0033903,0.0040306,0.0043842,0.0053101,0.0055565,0.0059611,0.006481,0.0069498,0.0072442,0.0079556,0.008485,0.0093018,0.0097032,0.0104156,0.0107346,0.0112335,0.0117009,0.0125171,0.0132614,0.0135209,0.0138886,0.014473,0.0151065,0.0159284,0.0161874,0.0167314,0.0172713,0.017637
