length,no_policy,seq,parallel,unseq,par_unseq,best_K,best_time,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,K12,K13,K14,K15,K16,K17,K18,K19,K20,K21,K22,K23,K24,K25,K26,K27,K28,K29,K30,K31,K32
10000,0.0037306,0.0037048,0.0015383,0.0036318,0.0015442,5,0.003452,0.0066029,0.0044035,0.0035221,0.0036101,0.003452,0.0037328,0.004182,0.0049446,0.0052614,0.0057985,0.0064924,0.007469,0.0082181,0.009099,0.0097725,0.0104154,0.0112955,0.0115714,0.011977,0.0122766,0.0124636,0.0130654,0.0136756,0.0139953,0.0145655,0.0152792,0.0158814,0.0166055,0.0169604,0.0167867,0.0171208,0.0177182
100000,0.0327615,0.0330368,0.004994,0.0314624,0.0048885,7,0.0104312,0.0411389,0.0253979,0.0193488,0.0154161,0.013198,0.0112754,0.0104312,0.0111824,0.013376,0.0144125,0.014457,0.0134202,0.0131297,0.01292,0.0135476,0.0134496,0.0139963,0.0142975,0.0150184,0.0155819,0.01581,0.0160192,0.0163407,0.0168969,0.017756,0.0179907,0.01845,0.0188496,0.0194742,0.0202205,0.0204091,0.0206255
1000000,0.3163313,0.3111448,0.03749,0.3260111,0.0393294,15,0.0715104,0.3723372,0.1882591,0.1341482,0.1112189,0.0950445,0.0826809,0.0767584,0.0758769,0.0850501,0.0805914,0.0780077,0.0763355,0.0731664,0.0726574,0.0715104,0.0769686,0.0774723,0.0734768,0.0782676,0.081703,0.0805061,0.0819854,0.0813566,0.0791576,0.0813448,0.0802707,0.0801287,0.079508,0.0820413,0.0799224,0.0804112,0.0751067
1000,0.0004567,0.0004403,0.0005954,0.0004439,0.0004632,2,0.0020299,0.0023909,0.0020299,0.0026761,0.0033317,0.0036799,0.0039203,0.0045514,0.0050514,0.005301,0.0058467,0.0064649,0.0070459,0.0076571,0.0079549,0.0087277,0.0093408,0.0103379,0.0109858,0.0114918,0.0119392,0.0122199,0.0129792,0.013478,0.0135346,0.0140037,0.0148251,0.0156962,0.0156314,0.0158039,0.0164078,0.0176056,0.018103
10000,0.0039116,0.0037896,0.001471,0.0036966,0.0013786,5,0.0036134,0.0066044,0.0045719,0.0039508,0.0039176,0.0036134,0.0038062,0.0044263,0.0050451,0.0055679,0.0062535,0.0070873,0.0081815,0.0086549,0.0096758,0.0101329,0.0112856,0.0115424,0.011747,0.0120206,0.0121631,0.0128896,0.0141647,0.0148899,0.0154448,0.0162664,0.01747,0.0192038,0.0205357,0.0207104,0.0198115,0.0211673,0.0211584
100000,0.0331007,0.0326452,0.0061061,0.0391856,0.0057916,6,0.0129546,0.0456486,0.0271343,0.0193535,0.0150745,0.0130908,0.0129546,0.0175813,0.0167826,0.0160021,0.0153103,0.014782,0.0147948,0.015426,0.0147547,0.0147028,0.015394,0.0160656,0.0163016,0.016512,0.0171549,0.0167522,0.0173874,0.0175289,0.0187943,0.0194239,0.019299,0.0203645,0.0237124,0.0237847,0.0228675,0.0228704,0.0252058
1000000,0.3454889,0.337829,0.0396486,0.3338687,0.0406518,15,0.0695885,0.3711654,0.1942209,0.1335565,0.1108886,0.0937578,0.0869027,0.0774792,0.0712447,0.0856527,0.0828033,0.0766843,0.0769964,0.0740299,0.0735348,0.0695885,0.0695951,0.07398,0.0725178,0.0742038,0.0765731,0.0795005,0.0773993,0.0773253,0.0756966,0.0757785,0.0747401,0.074863,0.0753158,0.0748918,0.0749587,0.0756637,0.0771923
1000,0.0004291,0.0004079,0.0005148,0.0004049,0.0004179,2,0.0019805,0.0022855,0.0019805,0.0025709,0.0032161,0.0035763,0.0038338,0.0043454,0.0048728,0.0052531,0.0056502,0.0061805,0.0068609,0.0071848,0.007892,0.0085673,0.0092442,0.0099263,0.0107757,0.011803,0.0121157,0.012377,0.0129169,0.0131597,0.0135956,0.0138913,0.014252,0.0145913,0.0153671,0.0162219,0.0168266,0.0172145,0.0176455
10000,0.0039215,0.0036989,0.0016716,0.0036258,0.0013362,4,0.0033655,0.0065657,0.0049467,0.0039663,0.0033655,0.0035172,0.0038863,0.0042451,0.0048487,0.0054949,0.0059147,0.0062814,0.0069087,0.0079241,0.0088007,0.0097624,0.0103952,0.0108664,0.0110987,0.0115768,0.0120989,0.0124262,0.0134816,0.0134337,0.0137628,0.0143689,0.014721,0.0156247,0.0160794,0.0166521,0.0174345,0.0175272,0.0188434
100000,0.0338118,0.0321393,0.0050459,0.0304584,0.0049763,7,0.0102086,0.0408522,0.0254349,0.0190113,0.0148243,0.0123276,0.0106161,0.0102086,0.010567,0.0130266,0.0142408,0.0138576,0.0133802,0.013624,0.0136337,0.0132921,0.0130644,0.0134083,0.0151453,0.0157805,0.0166059,0.0161581,0.0164171,0.016479,0.0172214,0.017685,0.0182432,0.0193421,0.0196946,0.019717,0.0203734,0.0205358,0.0215268
1000000,0.3474087,0.3406876,0.0398042,0.3115483,0.0375835,20,0.0734804,0.3619789,0.1940406,0.1337753,0.1110026,0.0932628,0.0875718,0.0765373,0.0950563,0.0884782,0.0847129,0.0832802,0.0834105,0.0776865,0.0762472,0.0751658,0.0786851,0.0780549,0.0749171,0.0747198,0.0734804,0.0769673,0.0788161,0.0772475,0.0765117,0.0758042,0.0755284,0.0750709,0.0741954,0.0748692,0.0749568,0.0748319,0.0763131
1000,0.0004211,0.0004044,0.0006083,0.0004357,0.0004275,2,0.0021149,0.0021966,0.0021149,0.0027787,0.0032001,0.0035522,0.0039296,0.0044542,0.0048443,0.0052504,0.0059282,0.0063318,0.0068946,0.0077827,0.0080882,0.0089248,0.0095581,0.0105267,0.0111821,0.0123287,0.0130238,0.0131748,0.0140175,0.0141658,0.0140642,0.0141062,0.0146529,0.0148128,0.0156295,0.0164257,0.0169614,0.0169852,0.0174284
10000,0.0040483,0.0042402,0.0016289,0.004091,0.0014807,6,0.0040607,0.0072182,0.0051576,0.0044471,0.0042913,0.004084,0.0040607,0.0044422,0.0050563,0.0055573,0.0058464,0.0063857,0.0070955,0.0078145,0.008809,0.009542,0.0101749,0.0110732,0.0113976,0.0119335,0.0127876,0.0131967,0.0132514,0.0139883,0.0141672,0.0146394,0.0153357,0.016285,0.0166913,0.0189629,0.0177904,0.0181847,0.0189846
100000,0.0343405,0.0338688,0.0050846,0.0344798,0.0050159,7,0.0104484,0.0417604,0.0252426,0.0198866,0.0153138,0.0125983,0.0114329,0.0104484,0.0126715,0.0149121,0.0140646,0.0137965,0.0134702,0.0129723,0.0130243,0.013128,0.0138785,0.0140015,0.0141848,0.0145552,0.0151623,0.0157052,0.0168454,0.0173655,0.0170929,0.0176673,0.0183629,0.0186714,0.0189501,0.0194742,0.0201922,0.0208247,0.0210161
1000000,0.3353507,0.3323128,0.0407398,0.3408504,0.0404455,16,0.0706854,0.3690786,0.1859022,0.1314432,0.1105054,0.093131,0.085839,0.0763436,0.0715902,0.0862788,0.0815114,0.0777916,0.0780189,0.0750179,0.0718151,0.0713357,0.0706854,0.0797575,0.0773947,0.0743893,0.0740961,0.07786,0.0765028,0.0768794,0.0775306,0.0765144,0.0748665,0.0742253,0.0751532,0.0750455,0.074046,0.07441,0.076643
1000,0.0004512,0.000435,0.0005967,0.0005086,0.0004429,2,0.0020676,0.0024833,0.0020676,0.0026935,0.0031237,0.0036464,0.0040443,0.0045124,0.0048402,0.0052538,0.0056788,0.0064081,0.00704,0.0075155,0.0079829,0.0084289,0.0091435,0.0101674,0.0105816,0.0115296,0.0120008,0.0124374,0.0127087,0.0128724,0.0135254,0.0137815,0.0142964,0.0145965,0.0148255,0.0155404,0.0161467,0.0165593,0.0174073
10000,0.0035253,0.0037069,0.0015763,0.0033706,0.0013657,4,0.0033936,0.0063741,0.0046331,0.0038118,0.0033936,0.0034704,0.0037376,0.0045551,0.004961,0.0056517,0.0063396,0.0071206,0.0086403,0.0088829,0.0099621,0.0103109,0.0108431,0.011521,0.0117468,0.0118345,0.0122957,0.0123719,0.0130953,0.0136776,0.0144315,0.0150929,0.015708,0.0163003,0.017094,0.0180819,0.0177261,0.0178758,0.0186189
100000,0.0440347,0.0414568,0.0056402,0.0338479,0.0050244,7,0.0097777,0.0395292,0.0251597,0.0191368,0.0159265,0.01377,0.0101965,0.0097777,0.0106012,0.0134477,0.0139785,0.0135713,0.0129372,0.0136972,0.0134658,0.0128491,0.013432,0.0135118,0.0142775,0.0149459,0.0152778,0.0151818,0.0162088,0.0162891,0.0171439,0.0179006,0.018306,0.0186882,0.0194982,0.0194072,0.0202235,0.020952,0.021168
1000000,0.3076103,0.3057045,0.0378347,0.3078949,0.0380152,16,0.0684069,0.3672157,0.2170955,0.1629103,0.125134,0.1059845,0.0889163,0.0759286,0.0717417,0.0846963,0.0816483,0.0770962,0.076368,0.0757497,0.0720627,0.0709514,0.0684069,0.0736062,0.0718693,0.0758076,0.0757976,0.0777831,0.0757076,0.0777837,0.0773571,0.0752439,0.0762796,0.0757318,0.0739888,0.0743241,0.0737571,0.0744436,0.0781162
1000,0.0004805,0.0004589,0.0006618,0.000527,0.0005185,2,0.0021357,0.0024937,0.0021357,0.002786,0.0033599,0.0036563,0.0039883,0.004666,0.0050015,0.0054012,0.0057742,0.0064654,0.0068596,0.0075325,0.0081048,0.0089165,0.0096112,0.0103517,0.0110686,0.0118213,0.0120894,0.0124682,0.0130582,0.0128338,0.0132934,0.0136641,0.0141826,0.0146015,0.0151406,0.0157183,0.0166381,0.0175461,0.0172986
10000,0.0039151,0.0041572,0.0016137,0.004454,0.0015017,5,0.0037584,0.0073186,0.0053256,0.0049575,0.0039168,0.0037584,0.0038833,0.0043739,0.004848,0.0053739,0.005772,0.006322,0.0068885,0.0080472,0.008993,0.0093283,0.0100864,0.0110322,0.0114457,0.0120227,0.0123912,0.013112,0.0132217,0.0140858,0.0141575,0.0148851,0.0154775,0.0164273,0.0170226,0.0176037,0.0183556,0.0184289,0.0184418
100000,0.0327966,0.0339062,0.0050639,0.0344694,0.004949,7,0.0108368,0.0412311,0.0259013,0.0195992,0.0152496,0.0129439,0.0119164,0.0108368,0.0112167,0.0144081,0.0149473,0.0139703,0.0128501,0.012977,0.0129758,0.0130716,0.013417,0.0141065,0.0143508,0.0147985,0.0150733,0.015546,0.0165701,0.0172445,0.0172304,0.0175138,0.0183476,0.0187503,0.0193077,0.020267,0.0205784,0.0213035,0.0209512
1000000,0.327086,0.3299905,0.0406369,0.3247735,0.0388348,16,0.069545,0.3688966,0.1854662,0.1375331,0.1107532,0.0965162,0.0858848,0.0780344,0.0725209,0.0864097,0.0836107,0.0783165,0.0765867,0.0762741,0.0717264,0.0705263,0.069545,0.073634,0.0722104,0.0752458,0.0750121,0.0764867,0.0778193,0.0773454,0.0758848,0.0743125,0.0755491,0.0811236,0.07448,0.0743317,0.0752475,0.0753149,0.0763007
1000,0.0004458,0.0004277,0.0005917,0.0005574,0.0005184,2,0.0020374,0.0023078,0.0020374,0.0026171,0.0032437,0.0035632,0.0039783,0.004377,0.0048099,0.005196,0.0055705,0.0061605,0.0068596,0.0072902,0.0078248,0.0085987,0.0094581,0.0098895,0.0107849,0.0111696,0.0116068,0.012067,0.0123534,0.0127332,0.0130899,0.013577,0.01421,0.0147077,0.0160159,0.0160669,0.0165124,0.0165869,0.017123
10000,0.0038238,0.0037298,0.001558,0.0033701,0.0016435,4,0.0035482,0.0067091,0.0049733,0.0040614,0.0035482,0.0035717,0.0039514,0.004419,0.0049865,0.0054085,0.0059972,0.0067997,0.0073973,0.0082366,0.0091497,0.0103617,0.0113696,0.0117716,0.0123277,0.0128821,0.0136589,0.0131919,0.0137149,0.0138426,0.0142501,0.0149535,0.0154086,0.0160917,0.0169986,0.0177542,0.0178229,0.0181006,0.0187597
100000,0.0326321,0.0321815,0.0050158,0.0333451,0.0052878,7,0.0097314,0.0398297,0.0241237,0.0184296,0.0158229,0.0131032,0.010837,0.0097314,0.0103413,0.0130652,0.0142656,0.0135701,0.0134638,0.0133482,0.0133629,0.0135898,0.013332,0.0142958,0.0137436,0.014736,0.015035,0.015437,0.0161704,0.017134,0.017474,0.0179721,0.0182255,0.018771,0.0193903,0.020728,0.0214961,0.0207186,0.0209891
1000000,0.3111415,0.3460306,0.0429906,0.3199409,0.044896,29,0.0742752,0.3806957,0.1908607,0.1334321,0.1112677,0.09684,0.0849503,0.1001728,0.0956169,0.1019144,0.0926854,0.0900718,0.085861,0.0827431,0.0805151,0.078177,0.0815788,0.0812088,0.0798621,0.0870258,0.0906892,0.0850076,0.0815611,0.075736,0.0778346,0.0761877,0.0751996,0.0748246,0.0765156,0.0742752,0.074973,0.0756492,0.0747946
1000,0.0004675,0.0004506,0.0006519,0.0004461,0.0004211,2,0.0020734,0.002358,0.0020734,0.0026972,0.0034007,0.0037008,0.00415,0.0045168,0.0049565,0.0052227,0.0057436,0.0062945,0.0068043,0.0075294,0.0080967,0.0089396,0.0092464,0.0101989,0.0108805,0.0115422,0.0121151,0.0127002,0.0129627,0.013025,0.0136643,0.0139918,0.0146129,0.0152719,0.0155256,0.0160537,0.0166293,0.0173473,0.0178982
10000,0.0039766,0.0037928,0.0016492,0.0037065,0.0016306,5,0.0035238,0.006309,0.005057,0.0043727,0.0036872,0.0035238,0.0038673,0.0044373,0.0049575,0.0055066,0.0060491,0.0068375,0.0076458,0.0085283,0.0095898,0.0104602,0.0113429,0.0122178,0.0121847,0.0124539,0.0130857,0.0128244,0.0128971,0.0132891,0.0135853,0.01474,0.0152952,0.0158129,0.0160648,0.0166427,0.017091,0.0173332,0.0187498
100000,0.0476858,0.0457659,0.0061776,0.0347371,0.0046312,7,0.0106515,0.0412101,0.0257258,0.0194222,0.0159359,0.0125839,0.0115538,0.0106515,0.0129254,0.0133868,0.0147341,0.0136448,0.0130152,0.0129852,0.0129381,0.013435,0.0136784,0.0141464,0.0139816,0.0143848,0.0155103,0.0154915,0.0156252,0.0165797,0.0171423,0.0175186,0.0181401,0.0183991,0.0183809,0.0194449,0.0201363,0.0203583,0.0216519
1000000,0.3332585,0.3304555,0.0410519,0.3350023,0.0408697,15,0.0706023,0.371428,0.1851366,0.1337452,0.1133038,0.0912252,0.0877826,0.0778878,0.0719988,0.0861626,0.0821842,0.0784838,0.0754923,0.0755662,0.0741197,0.0706023,0.0713877,0.0732377,0.0721557,0.0738484,0.0742289,0.0784531,0.0772166,0.0771825,0.0770168,0.0785541,0.073972,0.0746555,0.074965,0.0734574,0.0761462,0.0769687,0.0762462
1000,0.0004722,0.0004512,0.0005923,0.000447,0.0004995,2,0.0020439,0.0023182,0.0020439,0.0026582,0.0032159,0.0036714,0.004084,0.004644,0.0049155,0.0051474,0.0058666,0.0063049,0.0068247,0.0073721,0.0081196,0.0085155,0.0091993,0.0101406,0.0108654,0.0114573,0.0120403,0.0124375,0.012587,0.0131679,0.013662,0.0140141,0.0147333,0.0152016,0.0158298,0.0161745,0.0170459,0.0181803,0.0185578
10000,0.0039299,0.0037566,0.0015437,0.0035122,0.0015192,4,0.0034608,0.0068783,0.0047231,0.0038817,0.0034608,0.0035073,0.0037259,0.0044839,0.0049411,0.0053831,0.0061154,0.0069288,0.0076643,0.008292,0.0092241,0.0095446,0.0103286,0.0108957,0.0112886,0.0116358,0.0121021,0.0125671,0.0126074,0.0130783,0.0140037,0.0148185,0.0155707,0.0157439,0.0164829,0.0168223,0.0174017,0.0181189,0.0188845
100000,0.0340952,0.0323138,0.0049979,0.0303352,0.0051843,7,0.0098702,0.0418259,0.0249673,0.0197109,0.015053,0.0134509,0.0109929,0.0098702,0.0119383,0.0136824,0.014146,0.0133628,0.013455,0.0130785,0.0130832,0.0131157,0.0131757,0.0137813,0.0140706,0.0150478,0.0154487,0.0159892,0.016332,0.0172701,0.0174498,0.0174649,0.0180691,0.0186636,0.0193823,0.0207105,0.0215522,0.0209087,0.0211291
1000000,0.3474519,0.3368479,0.0400018,0.3218638,0.0378311,15,0.0702133,0.3699495,0.1877114,0.1358367,0.1124553,0.0938622,0.0842327,0.0776743,0.0820926,0.0844753,0.0829012,0.0776596,0.0764659,0.0750068,0.073125,0.0702133,0.0718905,0.0737306,0.0724313,0.0748463,0.0740008,0.0759136,0.0766836,0.0761921,0.0761416,0.0748894,0.0759535,0.0736249,0.074955,0.074559,0.0750913,0.0748559,0.0749064
1000,0.0004486,0.0004265,0.0006105,0.0004611,0.0005093,2,0.0021555,0.00259,0.0021555,0.0027529,0.0033322,0.003773,0.0041286,0.0046882,0.005009,0.0055616,0.0058465,0.0064198,0.007023,0.0075364,0.0079763,0.0087578,0.0094164,0.0102269,0.0109078,0.0118677,0.0124584,0.0128168,0.0131904,0.0136114,0.0141227,0.0143519,0.014695,0.0152256,0.0159272,0.0166593,0.0170902,0.0181913,0.0181321
10000,0.0038661,0.0037896,0.0017234,0.0036846,0.0016936,4,0.003529,0.0068542,0.0045077,0.0044684,0.003529,0.0037518,0.003819,0.004185,0.0048838,0.0052614,0.0059845,0.0065749,0.0070937,0.0080403,0.0090185,0.0098176,0.0101157,0.0113796,0.0114475,0.0123096,0.01301,0.0144321,0.0171508,0.0165041,0.0166928,0.0173548,0.0178625,0.0167542,0.015726,0.0159608,0.0166399,0.0176537,0.0185808
100000,0.0340834,0.0338531,0.0050782,0.0343433,0.0050523,7,0.0106282,0.0406324,0.0253475,0.018801,0.0149885,0.0133107,0.0114593,0.0106282,0.0108914,0.013769,0.0143874,0.0141332,0.0132672,0.0135461,0.013365,0.0130226,0.0134742,0.013915,0.0144294,0.01478,0.015555,0.0156397,0.0164168,0.0168653,0.0174854,0.0176853,0.0179897,0.0189341,0.0192505,0.0203383,0.0205235,0.0209692,0.0215146
1000000,0.3334587,0.3296327,0.0407561,0.3359699,0.0407975,16,0.0703833,0.3676659,0.1868264,0.1353012,0.1164934,0.0923614,0.0864582,0.0769983,0.0717626,0.0865428,0.0821025,0.0783019,0.0767212,0.0754942,0.0722252,0.0715156,0.0703833,0.0728734,0.0717844,0.0736056,0.0746011,0.0779524,0.0803278,0.0834922,0.0764719,0.0775271,0.0759229,0.0738328,0.0751648,0.0755989,0.0762529,0.0739567,0.0748997
1000,0.0004578,0.0004434,0.0005639,0.0004521,0.0004526,2,0.0019459,0.0022541,0.0019459,0.002574,0.0031957,0.0036143,0.0039083,0.0043478,0.004829,0.005178,0.0057895,0.0064825,0.0067478,0.0074526,0.0080268,0.0087916,0.0095018,0.0101228,0.0109398,0.0114027,0.0120907,0.0125597,0.0130368,0.0130919,0.0135305,0.0142356,0.0145264,0.0148491,0.0153315,0.0162871,0.0165776,0.0168878,0.0174176
10000,0.0038379,0.003746,0.0015917,0.0036049,0.0016498,3,0.0036191,0.0063836,0.0041246,0.0036191,0.0037207,0.0038297,0.0038044,0.0043672,0.0048675,0.0054635,0.0058174,0.0064883,0.0071583,0.0083906,0.0089605,0.0102862,0.0106487,0.0113859,0.0119284,0.0122375,0.0129566,0.0130988,0.0134919,0.0138103,0.0143209,0.0146181,0.015037,0.0159041,0.0167184,0.0173974,0.0175479,0.0183393,0.0190789
100000,0.0380112,0.0333498,0.0051404,0.0356877,0.0050171,6,0.0117629,0.0419363,0.0237254,0.0183535,0.0151556,0.0137034,0.0117629,0.0119255,0.0147865,0.0161579,0.0153588,0.0143993,0.014969,0.0141579,0.0137865,0.0145984,0.0145086,0.0176337,0.0150064,0.0153078,0.0161374,0.0165367,0.0172781,0.0176206,0.0179931,0.0190023,0.0199868,0.0195309,0.0196455,0.0195759,0.0202856,0.0210838,0.0212607
1000000,0.3196687,0.3185947,0.0371487,0.3242527,0.0378906,16,0.0707733,0.3723631,0.1915818,0.1346242,0.11047,0.0949541,0.0891271,0.0829456,0.0753443,0.0856797,0.081397,0.0781076,0.0751375,0.073585,0.0733362,0.0713371,0.0707733,0.0731395,0.0732998,0.0739772,0.0745248,0.0788918,0.076668,0.0774695,0.0773079,0.0745071,0.0744901,0.0745949,0.0744228,0.0753019,0.0754315,0.0743263,0.0738722
1000,0.0004723,0.0004512,0.0005764,0.0005189,0.0004947,2,0.0021,0.0024934,0.0021,0.0026951,0.0033116,0.0036482,0.0040122,0.0045441,0.0050217,0.0055186,0.0059159,0.0062468,0.0066981,0.0074632,0.0080803,0.0089814,0.009591,0.0104822,0.0107566,0.0113312,0.0118466,0.0124649,0.0126178,0.0131584,0.0136149,0.0140709,0.0147713,0.0151905,0.0152879,0.0158735,0.0164641,0.0167356,0.017355
10000,0.003886,0.0041141,0.0016809,0.004688,0.0014969,6,0.0040682,0.0071542,0.0055022,0.0049911,0.0044178,0.0043019,0.0040682,0.0046166,0.0050887,0.0054757,0.0059371,0.0065004,0.0069769,0.0076186,0.0084951,0.0096241,0.0098362,0.0105472,0.0112148,0.0119796,0.0123528,0.0129797,0.0133183,0.0138686,0.014358,0.014908,0.0155145,0.0158341,0.0169134,0.0175193,0.0177685,0.018338,0.0186311
100000,0.0340384,0.0338063,0.0050445,0.0345381,0.0048984,8,0.0104928,0.04169,0.0256477,0.0197675,0.0155237,0.0126847,0.011278,0.0105284,0.0104928,0.0141618,0.0139522,0.0139093,0.0131218,0.0130176,0.013154,0.0136089,0.0142498,0.0146024,0.0148491,0.0149721,0.0154337,0.0153707,0.0161609,0.0167904,0.0175177,0.0175589,0.0186166,0.0188539,0.0194117,0.0199946,0.0203209,0.0208553,0.02181
1000000,0.3541871,0.3481673,0.0426136,0.3879728,0.0446753,16,0.068881,0.3771343,0.1852558,0.1328595,0.1087057,0.0926048,0.0864275,0.0780906,0.0746131,0.086315,0.082594,0.07835,0.0748758,0.0742358,0.0732071,0.070849,0.068881,0.0730056,0.0727131,0.0740522,0.0751811,0.0765099,0.0786345,0.0765498,0.0748212,0.076372,0.07579,0.0746347,0.0747051,0.0751961,0.0765532,0.0819105,0.0835106
1000,0.0004559,0.0004545,0.0006464,0.0004554,0.0004554,2,0.0019175,0.0023553,0.0019175,0.0026422,0.0031877,0.0036451,0.0040857,0.0046104,0.0050709,0.0055096,0.0060996,0.0066756,0.0075173,0.0080156,0.0086218,0.0089016,0.0096756,0.0102475,0.0108036,0.011098,0.0117441,0.0126548,0.0127726,0.013002,0.0134776,0.0139225,0.0148673,0.0152187,0.016572,0.017017,0.0176115,0.0180366,0.0185017
10000,0.0039994,0.0039019,0.0015189,0.0038113,0.0013951,5,0.0035109,0.0065617,0.0045307,0.0039707,0.0036291,0.0035109,0.0037781,0.0044293,0.0050172,0.005611,0.0062776,0.0071378,0.0084476,0.0094563,0.0116704,0.0126973,0.012866,0.013981,0.0139176,0.0136233,0.013276,0.0126375,0.0131854,0.0131274,0.0137901,0.0146722,0.0155036,0.0161659,0.0167474,0.0171781,0.0179907,0.0190529,0.0194926
100000,0.0443328,0.0426247,0.0073171,0.0413001,0.0057853,10,0.01386,0.0422259,0.0247756,0.0186686,0.0174817,0.0217247,0.0205832,0.017752,0.0161414,0.0150597,0.01386,0.0139229,0.0144419,0.016088,0.0159294,0.0153936,0.0153037,0.0164249,0.0170308,0.0168509,0.0172874,0.0183095,0.0187482,0.0189463,0.0189181,0.0192554,0.0209365,0.0212951,0.021674,0.0221383,0.02225,0.0222256,0.0223852
1000000,0.3524092,0.3144339,0.0380453,0.3217055,0.0376342,16,0.0693103,0.3678229,0.1897448,0.1312364,0.110477,0.0951547,0.0861736,0.0765973,0.0732941,0.0852955,0.0815689,0.0784199,0.0773792,0.0743812,0.0715562,0.0710162,0.0693103,0.0726373,0.0738669,0.0729445,0.0770445,0.0762274,0.0770706,0.077902,0.0812545,0.0790005,0.0748451,0.0751992,0.0747743,0.0740321,0.0733369,0.0746243,0.0743095
1000,0.0004762,0.000451,0.0006153,0.0004571,0.0004373,2,0.0021139,0.0025318,0.0021139,0.0026921,0.0032514,0.0037492,0.0040451,0.0044862,0.0048989,0.0053934,0.0057521,0.0062861,0.0068641,0.0074809,0.0080007,0.0086811,0.0093089,0.0100609,0.0108272,0.0118458,0.0123773,0.0126264,0.0131455,0.0134175,0.0136238,0.0142169,0.0145366,0.014729,0.0156843,0.0168718,0.0170709,0.0177097,0.0178706
10000,0.0038101,0.0037127,0.0017163,0.0036052,0.0014809,3,0.0035873,0.0068557,0.0046366,0.0035873,0.0039575,0.0038319,0.0036891,0.0041971,0.0046793,0.0054069,0.0058717,0.0065963,0.0072714,0.0082797,0.0095346,0.010475,0.0111405,0.0118863,0.012377,0.0125794,0.0127677,0.0131191,0.012745,0.0132861,0.0140458,0.0144671,0.0150964,0.0160629,0.0164362,0.0167662,0.0171063,0.0181468,0.0181907
100000,0.0344296,0.0338262,0.0051197,0.0362962,0.005321,7,0.0101105,0.0453957,0.0252591,0.0190113,0.0150039,0.0128045,0.0114256,0.0101105,0.0103832,0.0137708,0.0146473,0.0138682,0.0132587,0.0132602,0.0139499,0.0140773,0.014626,0.0140676,0.0143606,0.0147468,0.0147337,0.0150595,0.0156554,0.0163577,0.0167515,0.0176796,0.0184805,0.0187218,0.0188396,0.0195148,0.0199533,0.0210962,0.0210847
1000000,0.3228909,0.3165326,0.0404521,0.3387252,0.0438658,16,0.0689179,0.3694432,0.1863726,0.133186,0.1096314,0.0953505,0.0865273,0.0860107,0.1011743,0.0878157,0.0816925,0.0787154,0.075823,0.0750432,0.0733593,0.0709808,0.0689179,0.0722752,0.077592,0.0758998,0.0787218,0.083032,0.0812573,0.0819849,0.0796811,0.0824163,0.0800766,0.0822777,0.0798072,0.079391,0.0813963,0.0811108,0.0815737
1000,0.0004631,0.0004494,0.0005938,0.000454,0.000554,2,0.0022871,0.0024037,0.0022871,0.0027483,0.0031691,0.0035123,0.0039941,0.0046642,0.0048807,0.0052883,0.005628,0.0062561,0.0067861,0.0071195,0.0078841,0.008493,0.0094514,0.0102047,0.0108223,0.01139,0.0120466,0.0122732,0.0132555,0.013195,0.0136513,0.0142704,0.0145303,0.0149886,0.0153392,0.0159116,0.0164504,0.017338,0.0177342
10000,0.0038943,0.0038042,0.0015034,0.0035849,0.0013428,4,0.0036393,0.0065713,0.0049577,0.0038007,0.0036393,0.0036899,0.0036665,0.0041296,0.0046922,0.0052027,0.0057906,0.0063388,0.0071163,0.0080874,0.0088842,0.0097213,0.0104075,0.0108318,0.011564,0.0117483,0.0122788,0.0122119,0.0127262,0.0132068,0.0138778,0.0148807,0.0159808,0.0163341,0.017024,0.0171505,0.0176969,0.0175663,0.0186438
100000,0.0336757,0.0339703,0.0052188,0.0344287,0.0048237,6,0.0114635,0.041214,0.0250469,0.0183367,0.0152463,0.0117638,0.0114635,0.0131003,0.0156175,0.016079,0.0145433,0.0135332,0.0129227,0.0127654,0.0131756,0.0137421,0.0141751,0.0139815,0.0142057,0.0153111,0.0153444,0.0156458,0.0162166,0.0163542,0.0172134,0.0180632,0.0184378,0.0186375,0.0190817,0.019883,0.0200318,0.0202629,0.0214004
1000000,0.3364228,0.3295523,0.0411171,0.3439763,0.0408023,16,0.0697127,0.3681643,0.1858124,0.1345585,0.1105499,0.092111,0.0853106,0.0774101,0.0707709,0.0840693,0.0834134,0.0790399,0.0778488,0.0741604,0.0720806,0.0705996,0.0697127,0.0741977,0.0724701,0.0727181,0.0745088,0.0767002,0.0769711,0.0765974,0.076715,0.07566,0.0744053,0.0755745,0.0749771,0.0755943,0.0748553,0.0741886,0.0756001
1000,0.0004447,0.0004366,0.0004549,0.0004363,0.0005322,2,0.0020362,0.0023921,0.0020362,0.002582,0.0032578,0.0036496,0.0039096,0.0044518,0.0049218,0.0052614,0.0057896,0.0062141,0.0067743,0.0073161,0.0080404,0.0085559,0.0090965,0.0103443,0.0109603,0.0118681,0.0123162,0.0129207,0.0127387,0.0129436,0.0136841,0.0139886,0.0146438,0.0155034,0.0158988,0.0163855,0.0169954,0.0171773,0.0169581
